Model ,modelA_EX_ca2_e,modelA_EX_cl_e,modelA_EX_co2_e,modelA_EX_cobalt2_e,modelA_EX_cu2_e,modelA_EX_fe3_e,modelA_EX_fe3pyovd_kt_e,modelA_EX_h2o_e,modelA_EX_h_e,modelA_EX_k_e,modelA_EX_mg2_e,modelA_EX_mn2_e,modelA_EX_nh4_e,modelA_EX_o2_e,modelA_EX_pyovd_kt_e,modelA_EX_zn2_e,modelB_EX_ca2_e,modelB_EX_cl_e,modelB_EX_co2_e,modelB_EX_cobalt2_e,modelB_EX_cu2_e,modelB_EX_fe3_e,modelB_EX_fe3pyovd_kt_e,modelB_EX_h2o_e,modelB_EX_h_e,modelB_EX_k_e,modelB_EX_mg2_e,modelB_EX_mn2_e,modelB_EX_nh4_e,modelB_EX_o2_e,modelB_EX_pyovd_kt_e,modelB_EX_zn2_e,interaction_type
SRR13077668.bin.13.fbc2XSRR13077668.bin.40.fbc2 ,-0.0891224444217186,-0.0891224444217186,782.2179794718559,-0.0017122467708077,-0.0121398296051893,1000.0,-1000.0,1000.0,-138.49766291504147,-3.342185839388208,-0.1485374073696448,-0.0118316251864598,639.9680114420171,-386.6595551763776,1000.0,-0.0058387614885759,-0.0194229714190896,-0.0194229714190896,217.78202052814413,-0.0003731598735612,-0.0026457035036173,-767.150705482188,1000.0,-5.561636326991902,-519.642612698707,-0.7283819520077941,-0.0323716190317782,-0.0025785347263536,360.0319885579829,-58.251150914297455,-1000.0,-0.0012724751688892, Neutralism
SRR13077668.bin.41.fbc2XSRR13077668.bin.28.fbc2 ,-0.1009766301079935,-0.1009766301079935,989.655605391168,-0.0019399928935399,-0.0137545496151005,-1000.0,999.8485253548732,-1000.0,917.9469992837558,-3.7867303286598144,-0.1682943835133983,-0.0134053508942315,62.639265635248194,-200.40440869651832,-999.8485253548736,-0.0066153757669553,-0.0887624201093331,-0.0887624201093331,10.344394608831749,-0.001705329877268,-0.0120907888294823,1000.0,-1000.0,780.4100378149521,-489.198734258759,-3.3286845472437108,-0.1479373668489643,-0.0117838294515877,937.3607343647518,-333.36662137253666,1000.0,-0.005815174881377, Neutralism
SRR13077668.bin.19.fbc2XSRR13077668.bin.33.fbc2 ,-0.0939450035660911,-0.0939450035660911,513.0299573739385,-0.0018048992039894,-0.0127967353561189,-1000.0,1000.0,-308.34341488395467,-976.3688159142448,-3.523036903185698,-0.1565750059435231,-0.0124718534993917,103.6826586187526,-142.41389428317189,-1000.0,-0.0061547062855424,-0.0847692821482724,-0.0847692821482724,486.9700426260615,-0.0016286125293163,-0.0115468628324606,999.8728379337148,-1000.0,-691.6565851160453,-23.631184085755194,-3.178937654247534,-0.1412821369136736,-0.0112537125771723,473.7190702161624,-3.0636210297586786,1000.0,-0.0055535687247356, Competition
SRR13077668.bin.5.fbc2XSRR13077668.bin.39.fbc2 ,-0.2033239207053156,-0.2033239207053156,978.5715337909296,-0.0039063193219135,-0.0276958039922874,-1000.0,1000.0,1000.0,-936.7613035414143,-7.624861874013618,-0.3388732011756019,-0.0269926665143884,-57.12640439552797,-178.01354381066153,-1000.0,-0.013320548887691,-0.0332340554998609,-0.0332340554998609,21.42846620907028,-0.0006385025071722,-0.0045269827760421,999.9501457242376,-1000.0,-821.3699758591345,-1.4125236026244463,-1.246312198884425,-0.055390092499806,-0.0044120523248238,19.057789405151997,-0.0553964775249369,1000.0,-0.0021772935496073, Amensalism
SRR13077668.bin.39.fbc2XSRR13077668.bin.33.fbc2 ,-0.0329032778356577,-0.0329032778356577,28.39097547229721,-0.0006321475088952,-0.0044819258378083,-1000.0,999.950641922509,-830.729805155218,-8.57425100648561,-1.233907686951511,-0.0548387963928007,-0.0043681392861572,26.044526098619144,-0.0548451178678988,-999.9506419225088,-0.0021556230051373,-0.1691180654262325,-0.1691180654262325,971.6090245277028,-0.0032491463098267,-0.023036447336608,999.746306656129,-1000.0,-169.27019484478205,-966.3872890017236,-6.342106156530576,-0.2818634423770163,-0.0224516010008528,945.3419293542344,-6.112044936819871,1000.0,-0.0110795889164592, Amensalism
SRR13077668.bin.9.fbc2XSRR13077668.bin.28.fbc2 ,-0.1510307894626521,-0.1510307894626521,984.6550254014974,-0.0029016482125143,-0.0205726858268917,-28.409564189477123,1000.0,-1000.0,-978.6048249448596,-5.663814195501686,-0.2517179824377535,-0.0200503891486505,1000.0,-666.2575588500351,-1000.0,-0.0098946204047933,-0.0889151285794014,-0.0889151285794014,15.344974598502516,-0.001708263757564,-0.0121115900408312,1000.0,-1000.0,779.1558863479249,-21.39517505514027,-3.3344112762354143,-0.148191880965669,-0.011804102564497,-0.0360272826457048,-333.74244114996486,1000.0,-0.0058251794131365, Neutralism
SRR13077668.bin.33.fbc2XSRR13077668.bin.40.fbc2 ,-0.1691037661753398,-0.1691037661753398,971.4423212719662,-0.0032488715884255,-0.0230344995616178,-0.2536718936208899,0.0,208.06379025077013,-966.051923487384,-6.341569919512381,-0.2818396102921952,-0.022449702675658,945.0083432646828,-6.111528151910875,0.0,-0.011078652116339,-0.0025470776502061,-0.0025470776502061,28.557678728033807,-4.893520940640883e-05,-0.000346950634821,-941.1646228481784,1000.0,0.0,-2.5822111731373525,-0.0955181033184544,-0.0042451294169723,-0.000338142297096,40.51761726538302,-14.715621596969982,-1000.0,-0.0001668690640599, Amensalism
SRR13077668.bin.19.fbc2XSRR13077668.bin.27.fbc2 ,-0.1047637085683845,-0.1047637085683845,556.3616427014135,-0.0020127513654415,-0.014270407180561,1000.0,-1000.0,0.0,-1000.0,-3.928749772640231,-0.1746061809473076,-0.0139081119348247,133.6729393771575,-303.665113191644,1000.0,-0.0068634821559498,-0.1193278337307219,-0.1193278337307219,443.63835729858647,-0.0022925616470956,-0.0162542620778367,-1000.0,1000.0,-905.0136348343603,1000.0,-4.474919855790745,-0.1988797228844987,-0.015841600981389,-46.785772771476445,-400.5087675732823,-1000.0,-0.0078176352164973, Competition
SRR13077668.bin.27.fbc2XSRR13077668.bin.7.fbc2 ,-0.1193779403760117,-0.1193779403760117,408.8379032755397,-0.002293524310744,-0.0162610873634321,-1000.0,1000.0,-359.7381430215669,989.7512490058308,-4.476798907936427,-0.1989632339599438,-0.015848252987439,-51.6822309485799,-400.5089812085721,-1000.0,-0.0078209178997212,-0.0883267985560678,-0.0883267985560678,591.1620967244603,-0.0016969605870826,-0.0120314505621763,1000.0,-1000.0,231.5582983228512,-682.7748554180622,-3.312348278685363,-0.1472113309267797,-0.0117259976565264,781.8282771977113,-301.37352150849847,1000.0,-0.0057866356017939, Competition
SRR13077668.bin.40.fbc2XSRR13077668.bin.25.fbc2 ,-0.0194229714190896,-0.0194229714190896,217.78202052814456,-0.0003731598735612,-0.0026457035036173,-767.40516071224,1000.0,-5.943319172069096,-519.388157468655,-0.7283819520077941,-0.0323716190317782,-0.0025785347263536,360.0319885579829,-58.18753710678448,-1000.0,-0.0012724751688892,-0.0876109307133674,-0.0876109307133674,782.2179794718554,-0.0016832071222552,-0.0119339384967815,1000.0,-1000.0,-72.97199511389715,-480.611842531345,-3.2855024781437123,-0.1460182178556124,-0.0116309612147915,254.37029866977537,-460.4033251498327,1000.0,-0.0057397362868414, Neutralism
SRR13077668.bin.5.fbc2XSRR13077668.bin.13.fbc2 ,-0.1769519564842312,-0.1769519564842312,964.5988318020528,-0.0033996533426261,-0.0241035421993274,-1000.0,1000.0,0.0,-1000.0,-6.635885349093428,-0.2949199274737566,-0.023491604597666,-44.46046243580588,65.26445408514019,-1000.0,-0.0115928178984177,-0.0862273796644785,-0.0862273796644785,35.4011681979473,-0.0016566259301953,-0.0117454778447836,0.0,0.0,1000.0,975.8954987608664,-3.233617851844997,-0.1437122994408355,-0.0114472851773825,92.6160908612692,-31.26594372110924,0.0,-0.0056490944218694, Amensalism
SRR13077668.bin.7.fbc2XSRR13077668.bin.28.fbc2 ,-0.112961610420939,-0.112961610420939,893.9461213223049,-0.0021702518812389,-0.0153870858383697,-1000.0,1000.0,228.7973343789172,-978.6427039837384,-4.236179754638897,-0.1882693507016029,-0.014996440499658,1000.0,-390.328515960801,-1000.0,-0.0074005589151511,-0.0887577089928299,-0.0887577089928299,15.31780712322302,-0.0017052393658332,-0.0120901471038905,1000.0,-1000.0,771.2026656210828,-21.35729601626156,-3.32850787539644,-0.1479295149880499,-0.0117832040181156,0.0,-333.59717649421555,1000.0,-0.0058148662375288, Neutralism
SRR13077668.bin.13.fbc2XSRR13077664.bin.2.fbc2 ,-0.0822786678647844,-0.0822786678647844,8.692126079990317,-0.0015807621107342,-0.0112076033652783,1000.0,-1000.0,1000.0,915.5024698561624,-3.085536986844545,-0.1371311131078982,-0.0109230661853416,31.86072573921706,-13.10889573099837,1000.0,-0.0053903987976582,-0.08433980317659,-0.08433980317659,991.3078739200096,-0.0016203612522076,-0.0114883612779976,-1000.0,999.764674935344,-888.7798802036644,-24.636914313320176,-3.162831738993077,-0.1405663386277638,-0.0111966962526821,968.1392742607828,-985.8146983789336,-999.764674935344,-0.0055254318699553, Neutralism
SRR13077668.bin.9.fbc2XSRR13077668.bin.17.fbc2 ,-0.1262649949284195,-0.1262649949284195,501.3463171860767,-0.0024258404405372,-0.0171992087232411,-935.5182985996088,1000.0,-527.4148877709167,-46.32899183365271,-4.735070731038377,-0.2104416582139947,-0.0167625574439398,477.4888799474206,-512.5527539434468,-1000.0,-0.008272115902173,-0.0337140061747049,-0.0337140061747049,498.6536828139233,-0.0006477234616113,-0.0045923593424959,488.7075421703719,0.0,1000.0,-760.2358275878388,-1.2643108563414671,-0.0561900102911749,-0.0044757691194945,522.5111200525794,-487.4472460565533,0.0,-0.0022087370039116, Competition
SRR13077668.bin.27.fbc2XSRR13077668.bin.40.fbc2 ,-0.1522204528155271,-0.1522204528155271,782.2830712385432,-0.0029245043768924,-0.0207347360319545,-1000.0,999.7716546982548,1000.0,61.33272798875305,-5.708427828325057,-0.2537007546926588,-0.0202083252440843,-79.07652195219589,-750.0448849753549,-999.7716546982548,-0.0099725599251314,-0.0194183122723643,-0.0194183122723643,217.7169287614568,-0.0003730703606379,-0.0026450688570776,0.0,-0.0291293337603519,-122.15875304371298,-286.63542385246683,-0.7282072290837505,-0.0323638537872739,-0.0025779161921946,360.00559428678025,-0.0443862534208392,0.0291293337603519,-0.0012721699298481, Amensalism
SRR13077668.bin.19.fbc2XSRR13077668.bin.41.fbc2 ,-0.1299828934164679,-0.1299828934164679,611.535518547159,-0.0024972698063265,-0.0177056429264439,1000.0,-1000.0,-94.44376388977548,-1000.0,-4.874495852955306,-0.2166381556939995,-0.0172561343613324,191.9228483113734,-290.43549627397533,1000.0,-0.0085156900394167,-0.0397736574107057,-0.0397736574107057,388.464481452841,-0.0007641432739546,-0.0054177758124751,-1000.0,999.9403356931676,-905.5562361102244,1000.0,-1.4915541807799857,-0.0662894290177291,-0.0052802300232315,455.51598485090926,-262.4499952914183,-999.9403356931676,-0.0026057285642764, Amensalism
SRR13077668.bin.19.fbc2XSRR13077668.bin.7.fbc2 ,-0.1071241236353444,-0.1071241236353444,554.5635720028495,-0.0020581003579991,-0.0145919315384617,-1000.0,1000.0,-495.7172911317692,-485.5340110456239,-4.017267831846766,-0.1785402060589831,-0.0142214734739809,190.72872660149687,-0.4844047907673712,-1000.0,-0.0070181222208702,-0.0665536134052899,-0.0665536134052899,445.4364279971505,-0.0012786477119561,-0.0090656122774817,1000.0,-1000.0,174.47752799027194,-514.4659889543761,-2.495830828321573,-0.1109226890088166,-0.0088354556893364,589.1020365340428,-227.0828012443402,1000.0,-0.0043601886976603, Competition
SRR13077668.bin.5.fbc2XSRR13077668.bin.7.fbc2 ,-0.2013546839714308,-0.2013546839714308,957.5178367435057,-0.0038684857631778,-0.0274275640606447,-1000.0,1000.0,984.1590259531022,-871.7832422361055,-7.551013415645229,-0.3355911399523847,-0.0267312366232772,-93.04462615074692,-197.6417362309055,-1000.0,-0.0131915364522683,-0.006341877627392,-0.006341877627392,42.48216325649446,-0.0001218420293298,-0.0008638599880441,1000.0,-1000.0,15.84097404689794,-49.49348059182432,-0.237827112340824,-0.0105697960457291,-0.0008419284228011,56.205245642747286,-21.528761625315155,1000.0,-0.0004154813200329, Amensalism
SRR13077668.bin.39.fbc2XSRR13077668.bin.25.fbc2 ,-0.0635055418985075,-0.0635055418985075,590.61116998128,-0.0012200872603216,-0.0086504186755291,-1000.0,999.904735586716,-1000.0,-579.811931901814,-2.3815249259920392,-0.1058425698307701,-0.0084308029686326,58.21720615719005,-104.75821299757422,-999.904735586716,-0.0041604975575637,-0.0876109307133674,-0.0876109307133674,409.38883001872,-0.0016832071222552,-0.0119339384967815,1000.0,-1000.0,489.7317733706359,-420.188068098186,-3.2855024781437123,-0.1460182178556124,-0.0116309612147915,-0.7342822750130154,-398.7367715700259,1000.0,-0.0057397362868414, Amensalism
SRR13077668.bin.19.fbc2XSRR13077668.bin.40.fbc2 ,-0.1371641783855466,-0.1371641783855466,790.2301771977252,-0.0026352387777706,-0.0186838429347062,1000.0,-1000.0,-845.4524770890825,-981.3157783942388,-5.143801627590733,-0.2286069639759489,-0.0182094999547643,671.6085772067597,-467.820560541737,1000.0,-0.0089861642323967,-0.0187084005510769,-0.0187084005510769,209.7698228022748,-0.0003594313266148,-0.0025483681058631,-1000.0,999.9719356020169,-154.54752291091745,-18.684221605761195,-0.7015847893894716,-0.0311806675852039,-0.0024836704669723,328.3914227932403,-0.0303827300400598,-999.9719356020169,-0.0012256608238203, Neutralism
SRR13077668.bin.9.fbc2XSRR13077668.bin.40.fbc2 ,-0.1425632808978889,-0.1425632808978889,824.2404678730873,-0.0027389679327143,-0.0194192826429571,-83.96793642881335,1000.0,-666.6666666666666,-811.5316183728381,-5.3462736769076855,-0.237605468163224,-0.0189262684150435,797.2668651645793,-724.9798294489898,-1000.0,-0.0093398806506002,-0.0156751799843277,-0.0156751799843277,175.75953212691277,-0.0003011561956327,-0.0021351974272647,999.9562630857037,0.0,229.1279927520088,-15.654921207041184,-0.5878358130029255,-0.0261252999738417,-0.0020809893120485,202.73313483542077,-251.75040804921755,0.0,-0.0010269426271634, Amensalism
SRR13077668.bin.41.fbc2XSRR13077668.bin.25.fbc2 ,-0.101146302565553,-0.101146302565553,991.5985900343458,-0.001943252691035,-0.0137776615790699,-1000.0,999.8482708298882,-941.3331079095184,1000.0,-3.793093225106873,-0.1685771709426262,-0.0134278760946244,139.57533336030656,-627.7844834686862,-999.8482708298882,-0.0066264916762293,-0.0576943786001038,-0.0576943786001038,8.401409965654238,-0.0011084414716151,-0.0078588500341538,1000.0,-1000.0,66.06426449035462,-53.53732355346358,-2.1636001617868037,-0.0961572976668776,-0.007659330569254,36.772911119148375,-289.11855962991365,1000.0,-0.0037797854183736, Amensalism
SRR13077668.bin.39.fbc2XSRR13077668.bin.40.fbc2 ,-0.068418903260067,-0.068418903260067,791.0442100752332,-0.0013144842124575,-0.0093196930665726,-1000.0,999.8973650726888,-1000.0,-693.384000845593,-2.5657811688845413,-0.114031505433445,-0.0090830859082871,29.524143537566488,-174.749918643495,-999.8973650726888,-0.004482391164629,-0.0186358007226772,-0.0186358007226772,208.9557899247668,-0.000358036517241,-0.0025384789072404,315.0378965714383,0.1026349273112146,0.0,-306.6159991544069,-0.6988622191107652,-0.0310596678712045,-0.0024740323341347,325.176766630638,-78.82238657430696,-0.1026349273112146,-0.0012209045238478, Neutralism
SRR13077668.bin.17.fbc2XSRR13077668.bin.28.fbc2 ,-0.0660285994883906,-0.0660285994883906,988.2759047695343,-0.0012685609891605,-0.008994097413506,0.0,97.11868936642033,218.44636027101933,-979.3120569708896,-2.476142251670467,-0.1100476658140223,-0.0087657564354231,1000.0,-617.8527998615759,-97.1186893664202,-0.0043257929731908,-0.0888535621768369,-0.0888535621768369,11.724095230465425,-0.0017070809255983,-0.0121032037624218,1000.0,-1000.0,781.5536397289807,-20.68794302911033,-3.332102471083317,-0.148089270294804,-0.0117959291958413,-0.387524440917673,-333.3666555530008,1000.0,-0.0058211459562471, Neutralism
SRR13077668.bin.33.fbc2XSRR13077668.bin.17.fbc2 ,-0.1691073011645585,-0.1691073011645585,971.5671498598848,-0.0032489395036918,-0.0230349810808547,-1000.0,999.7463228035556,187.9883452281117,-963.4496234544898,-6.341702485344172,-0.2818455019410066,-0.0224501719701493,944.8817681396616,-6.111655908889588,-999.7463228035556,-0.0110788837074551,-0.0024841301874403,-0.0024841301874403,28.43285014011508,-4.772584418333281e-05,-0.0003383762349358,0.0,0.2536771964444142,0.0,-36.550376545510176,-0.0931575069490691,-0.0041402169789535,-0.0003297855829487,55.11823186033848,-4.994157718248289,-0.2536771964444142,-0.0001627451284775, Amensalism
SRR13077668.bin.33.fbc2XSRR13077668.bin.28.fbc2 ,-0.1692132869003444,-0.1692132869003444,974.976840699539,-0.0032509757329535,-0.0230494179467086,-1000.0,999.7461638147706,170.669449420888,-978.60482494486,-6.345677062429218,-0.2820221448339453,-0.0224642423147543,965.1320238813736,-6.115486307364336,-999.7461638147709,-0.0110858272494169,-0.0889151285794014,-0.0889151285794014,14.476194358016071,-0.001708263757564,-0.0121115900408312,1000.0,-1000.0,780.6589363802634,-21.39517505513993,-3.3344112762354143,-0.148191880965669,-0.011804102564497,-1.773587763618707,-333.3666786418803,1000.0,-0.0058251794131365, Neutralism
SRR13077668.bin.41.fbc2XSRR13077668.bin.17.fbc2 ,-0.0989409462672483,-0.0989409462672483,966.3442058982952,-0.0019008827332527,-0.0134772585789733,-1000.0,999.8515790761852,566.6142903399814,0.0,-3.710390033574072,-0.1649015771121185,-0.0131350996870196,97.50600937974195,-380.0527127743226,-999.8515790761854,-0.0064820101205214,-0.0029404499970269,-0.0029404499970269,33.65579410170494,-5.649279535191454e-05,-0.0004005339188779,988.064485462124,0.1484209238145695,433.3857096600186,-1000.0,-0.1102699819911094,-0.0049007499950448,-0.0003903652157077,902.493990620258,-619.9472872256774,-0.1484209238145695,-0.0001926404320329, Amensalism
SRR13077668.bin.39.fbc2XSRR13077668.bin.19.fbc2 ,-0.0367439335993822,-0.0367439335993822,18.093969469236526,-0.0007059353237082,-0.0050050814451196,-1000.0,999.9448805699242,-841.9937843013146,4.035874601804267,-1.3779363364214987,-0.0612398893323415,-0.004878013086909,13.908838961937931,-0.061246948685607,-999.9448805699242,-0.0024072394538734,-0.1369555710616623,-0.1369555710616623,981.9060305307636,-0.0026312309521472,-0.0186554274509944,1000.0,-1000.0,-158.00621569868542,-1000.0,-5.135978632514593,-0.2282592851028084,-0.0181818058796352,319.5324084396068,-97.33388376390565,1000.0,-0.0089724975470062, Amensalism
SRR13077668.bin.39.fbc2XSRR13077668.bin.27.fbc2 ,-0.0340207590038517,-0.0340207590038517,15.304164905957464,-0.0006536168876891,-0.0046341437337105,-1000.0,999.94896559341,-817.3729284924633,5.185587229458406,-1.2758144115711048,-0.0567012650063816,-0.0045164926938241,12.878023989081044,-0.0567078011752073,-999.94896559341,-0.0022288335869689,-0.1679714549952677,-0.1679714549952677,984.6958350940426,-0.0032271172909759,-0.022880261593059,0.0,-0.2519733180793082,717.1108861196549,-76.5045919225023,-6.299107053771877,-0.279952424992075,-0.0222993804806037,-53.89231014933546,-889.5495984453954,0.2519733180793082,-0.0110044699622449, Amensalism
SRR13077668.bin.5.fbc2XSRR13077668.bin.41.fbc2 ,-0.2029333004637692,-0.2029333004637692,969.006841113538,-0.0038988146102383,-0.0276425955867125,1000.0,-1000.0,1000.0,-334.96067894636,-7.610213202193336,-0.3382221674395396,-0.0269408089568514,-91.40759157296873,-619.9875694927937,1000.0,-0.0132949578210173,-0.0031732921347611,-0.0031732921347611,30.99315888646197,-6.09662273518552e-05,-0.0004322505520804,-1000.0,999.9952397569668,-1000.0,1000.0,-0.1190018081956623,-0.005288820224564,-0.0004212766311866,261.18742137002414,-380.0124305072063,-999.9952397569668,-0.0002078948352846, Amensalism
SRR13077668.bin.27.fbc2XSRR13077668.bin.17.fbc2 ,-0.1267574630850276,-0.1267574630850276,484.1480000272927,-0.0024353018844749,-0.0172662903606806,-1000.0,1000.0,-759.9167977309496,976.5309226806188,-4.75353880729017,-0.2112624384749324,-0.0168279360215137,-65.84883389085303,-457.6352824127415,-1000.0,-0.0083043794259083,-0.0450691196643902,-0.0450691196643902,515.8519999727073,-0.0008658812615749,-0.0061390981444446,0.0,-0.0676080089028801,-240.0832022690504,-1000.0,-1.6901396108847848,-0.0751151994406882,-0.0059832395173771,1000.0,-4.054775830441599,0.0676080089028801,-0.0029526551019216, Competition
SRR13077668.bin.17.fbc2XSRR13077668.bin.25.fbc2 ,-0.0488029450083331,-0.0488029450083331,600.0119296856312,-0.0009376166187848,-0.0066477018273189,0.0,56.88170881450856,-123.86708408141249,-588.9051403466981,-1.8301620067267093,-0.0813382416805552,-0.0064789308358967,1000.0,-602.5098769990682,-56.88170881450856,-0.0031972726701496,-0.087255628430853,-0.087255628430853,399.9880703143688,-0.0016763809496751,-0.0118855409332354,1000.0,-1000.0,486.7910647129595,-411.0948596533019,-3.272178267110121,-0.1454260473848307,-0.0115837923623303,-0.7313044254887018,-397.4901230009318,1000.0,-0.0057164590384672, Amensalism
